9.712454628204243079e+01,2.880000000000000000e+04,5.129505146718844344e+02
1.194831570120154822e+02,2.880000000000000000e+04,6.211171240481415907e+02
2.211239190423353591e+02,2.880000000000000000e+04,8.940500755098760237e+02
2.479937481312723833e+02,2.880000000000000000e+04,9.451850936808863253e+02
1.294936486706178584e+02,2.880000000000000000e+04,6.452665554222345463e+02
5.893647161743294305e+01,2.880000000000000000e+04,4.220082349367111760e+02
5.960392446291390200e+01,2.880000000000000000e+04,3.969884309097244568e+02
6.078201262640710922e+00,2.880000000000000000e+04,1.194424979043299118e+02
3.494064099995064065e+00,2.880000000000000000e+04,9.552109323165061028e+01
7.764633761709004034e+01,2.880000000000000000e+04,4.164557002433414254e+02
6.274920580513183666e+01,2.880000000000000000e+04,4.448092728844919748e+02
9.468486110425884306e+01,2.880000000000000000e+04,5.340147583215336908e+02
7.550467272807307495e+01,2.880000000000000000e+04,4.568008515439636312e+02
8.898508480976109070e+01,2.880000000000000000e+04,5.426429025790394007e+02
9.320109294035390235e+01,2.880000000000000000e+04,5.243821201473103883e+02
5.998431951423472697e+01,2.880000000000000000e+04,4.385181984898851510e+02
1.274276702936934953e+02,2.880000000000000000e+04,6.331128252463292938e+02
6.305621018530986532e+01,2.880000000000000000e+04,4.214781755687833424e+02
9.108208873150726959e+01,2.880000000000000000e+04,5.379592802818601740e+02
1.158046445479928082e+02,2.880000000000000000e+04,5.605992345429888246e+02
9.884731320013540312e+01,2.880000000000000000e+04,5.692499762363954687e+02
1.101361426760231694e+02,2.880000000000000000e+04,5.811710005458251089e+02
7.006173298150559958e+01,2.880000000000000000e+04,4.404714321472931715e+02
1.933527322078837472e+02,2.880000000000000000e+04,8.209799222799206291e+02
2.448713649481107950e+02,2.880000000000000000e+04,8.988738905207623020e+02
1.944719031339890307e+02,2.880000000000000000e+04,8.425560776792747220e+02
3.332064153267575648e+02,2.880000000000000000e+04,1.145213823877284767e+03
2.539176998418154483e+02,2.880000000000000000e+04,9.865201814791857942e+02
1.939821680977243261e+02,2.880000000000000000e+04,8.262908581922621352e+02
2.098322979727637403e+02,2.880000000000000000e+04,8.498657417593738046e+02
2.687262899143194090e+02,2.880000000000000000e+04,1.017173094852339773e+03
3.811289099837621279e+02,2.880000000000000000e+04,1.229713541004328818e+03
4.740978504855847859e+02,2.880000000000000000e+04,1.387512165036698207e+03
4.723440532663643125e+02,2.880000000000000000e+04,1.406550933137049924e+03
2.826528474276267389e+02,2.880000000000000000e+04,1.059961299237217190e+03
2.116860744423167091e+02,2.880000000000000000e+04,8.857483586628991361e+02
1.919965169205587472e+02,2.880000000000000000e+04,8.330725662327070040e+02
1.807511232743448772e+02,2.880000000000000000e+04,8.111266400748768319e+02
3.189196642440999199e+02,2.880000000000000000e+04,1.140026932944525925e+03
2.883577121200127067e+02,2.880000000000000000e+04,1.081542779549261695e+03
3.125834269814766913e+02,2.880000000000000000e+04,1.096158046183417810e+03
2.021677846390321633e+02,2.880000000000000000e+04,8.715808101965452579e+02
1.983380129395933977e+02,2.880000000000000000e+04,8.604372976402205495e+02
2.772843811567328203e+02,2.880000000000000000e+04,1.033403836098278816e+03
2.079450616684139277e+02,2.880000000000000000e+04,8.689687425155050278e+02
2.237598649460617821e+02,2.880000000000000000e+04,9.310016345304278502e+02
1.566225323004400423e+02,2.880000000000000000e+04,6.360050749940428432e+02
1.178759090062317938e+01,2.880000000000000000e+04,1.635735299582516404e+02
2.910362751885186938e+01,2.880000000000000000e+04,2.850730164422855637e+02
4.042198305968467054e+01,2.880000000000000000e+04,3.428977119331078711e+02
3.504932431745363175e+01,2.880000000000000000e+04,3.097301032023091807e+02
3.429124854263958468e+02,2.880000000000000000e+04,1.067457912652338791e+03
4.849137629167981913e+02,2.880000000000000000e+04,1.483779337170055442e+03
3.778756715382028375e+01,2.880000000000000000e+04,3.609281467577603166e+02
4.162962232277379826e+01,2.880000000000000000e+04,3.689266180246077624e+02
7.680646417880421950e+01,2.880000000000000000e+04,5.024098033804843908e+02
3.122270834963301809e+02,2.880000000000000000e+04,1.088089868884018642e+03
9.695721054806845984e+01,2.880000000000000000e+04,3.538285446303833055e+02
5.176424298029351121e+02,2.880000000000000000e+04,1.556580898557886258e+03
4.193642997210760086e+02,2.880000000000000000e+04,1.430735711180937187e+03
2.682018690855408636e+02,2.880000000000000000e+04,1.060936442450607501e+03
5.874418336897875292e+00,2.880000000000000000e+04,1.473074813756091430e+02
3.630288101825779101e+00,2.880000000000000000e+04,1.049568310315757174e+02
1.056966126373039856e+02,2.880000000000000000e+04,6.398919699182229124e+02
6.735750493628574986e+01,2.880000000000000000e+04,6.039478449814463374e+02
1.041960337721986605e+02,2.880000000000000000e+04,7.365980410323707019e+02
5.685356755738800416e+01,2.880000000000000000e+04,5.694400387258903038e+02
7.838026710335333291e+01,2.880000000000000000e+04,7.539815839253370768e+02
9.454339104719849729e+01,2.880000000000000000e+04,7.276248020312032168e+02
1.409076895154724127e+02,2.880000000000000000e+04,8.305080060963205142e+02
2.008030186497858267e+02,2.880000000000000000e+04,9.560223937419450522e+02
1.635086521258128869e+02,2.880000000000000000e+04,8.863130064696198360e+02
9.791834493886676682e+01,2.880000000000000000e+04,5.786356511654727228e+02
2.472519601820884532e+02,2.880000000000000000e+04,1.146881879431167135e+03
2.405811238024893441e+02,2.880000000000000000e+04,1.140112717814654388e+03
1.822946037370101635e+02,2.880000000000000000e+04,1.046351120471760623e+03
2.066075445911124291e+02,2.880000000000000000e+04,1.235884989392163106e+03
2.761701288851803042e+02,2.880000000000000000e+04,1.513141381926973054e+03
1.956065488280584930e+02,2.880000000000000000e+04,1.310361573413943688e+03
1.464272709653185132e+02,2.880000000000000000e+04,1.059309149980918164e+03
1.059076512923993789e+02,2.880000000000000000e+04,1.013345550641694786e+03
1.095646643339428579e+02,2.880000000000000000e+04,1.041944223382812197e+03
1.474000480527950288e+02,2.880000000000000000e+04,1.134427678652791883e+03
1.640831514552139083e+02,2.880000000000000000e+04,1.098016063014855263e+03
2.280310714370008895e+02,2.880000000000000000e+04,1.361111988000006477e+03
1.489354648696382810e+02,2.880000000000000000e+04,1.023120446242217440e+03
1.625061905726781220e+02,2.880000000000000000e+04,1.089812720504471599e+03
2.317080350022724247e+02,2.880000000000000000e+04,1.175448143951746260e+03
2.142751277824528415e+02,2.880000000000000000e+04,1.255570748147261156e+03
1.813435469199582997e+02,2.880000000000000000e+04,1.098863269882609984e+03
1.897557104657285549e+02,2.880000000000000000e+04,1.165925513828723524e+03
1.660566986280681760e+02,2.880000000000000000e+04,1.088632667801992056e+03
1.985213058560638046e+02,2.880000000000000000e+04,1.165751661264689119e+03
1.800531504191252168e+02,2.880000000000000000e+04,1.168358576427225671e+03
1.132345131561160372e+02,2.880000000000000000e+04,1.018957827215620910e+03
1.416160252563454378e+02,2.880000000000000000e+04,1.151665470288819279e+03
1.815200842968513939e+02,2.880000000000000000e+04,1.225614822422225416e+03
1.124716497617650504e+02,2.880000000000000000e+04,9.356489629906799337e+02
1.110448920796960834e+02,2.880000000000000000e+04,8.571627302992052364e+02
5.354600661036993614e+01,2.880000000000000000e+04,6.149883172026130751e+02
5.159789206856392241e+01,2.880000000000000000e+04,6.796535211881188161e+02
4.248511063419788769e+01,2.880000000000000000e+04,6.673422982396401721e+02
2.229117017279377251e+02,2.880000000000000000e+04,1.268289383840884966e+03
2.126581880295931342e+02,2.880000000000000000e+04,1.347095666708548606e+03
1.767150292764528956e+02,2.880000000000000000e+04,1.256669171420592193e+03
1.622185997143701286e+02,2.880000000000000000e+04,1.173076076964707909e+03
1.923641016084347086e+02,2.880000000000000000e+04,1.298723160741930315e+03
1.690076133723491978e+02,2.880000000000000000e+04,1.080850136642394773e+03
1.109610801238934812e+02,2.880000000000000000e+04,9.950669168485750333e+02
6.898751394371312529e+01,2.880000000000000000e+04,6.732185305102048005e+02
6.158101999216355438e+01,2.880000000000000000e+04,6.227586051632623594e+02
3.840100509229192483e+01,2.880000000000000000e+04,5.340959032467878842e+02
3.176290772957680986e+01,2.880000000000000000e+04,5.210562904717331776e+02
2.133351739392612956e+01,2.880000000000000000e+04,4.398775538008675881e+02
1.990585778756166135e+01,2.880000000000000000e+04,4.148606154484123749e+02
7.626890267549596203e+00,2.880000000000000000e+04,1.889436366838642982e+02
1.687365585309425953e+01,2.880000000000000000e+04,3.251411483867663037e+02
1.275615025581988604e+01,2.880000000000000000e+04,2.102661011316650388e+02
9.875981628739147311e+00,2.880000000000000000e+04,1.790934464125763554e+02
3.224436278103463227e+00,2.880000000000000000e+04,1.091548833327058645e+02
6.220993811635255888e+00,2.880000000000000000e+04,1.506394523652354565e+02
1.072193255517686339e+01,2.880000000000000000e+04,2.012029669431296668e+02
3.393542042065326836e+00,2.880000000000000000e+04,1.425264239636542811e+02
4.248189193852979173e+01,2.880000000000000000e+04,3.704454828186495661e+02
1.480558272008700449e+01,2.880000000000000000e+04,3.092072063302489369e+02
1.289435545369069658e+01,2.880000000000000000e+04,2.104776067269996531e+02
5.605978318344014610e+00,2.880000000000000000e+04,1.689707405811628860e+02
3.150475004753067854e+00,2.880000000000000000e+04,1.014124005828436310e+02
2.061597675498614279e+01,2.880000000000000000e+04,2.921063896750034701e+02
4.716626883681964699e+00,2.880000000000000000e+04,1.351032088846928900e+02
1.175393814812766946e+00,2.880000000000000000e+04,7.562647794217033947e+01
5.473250119806709613e-01,2.880000000000000000e+04,5.612459412034831274e+01
3.014957431437785829e-01,2.880000000000000000e+04,4.444471406602446706e+01
